Word	Burstiness	Frequency	Interevent Intervals	Event Onsets	POS Tag	Transcript
on	0.3266446214838841	265	[67290, 9495, 205945, 0, 120320, 2193, 230878, 896921, 68948, 9170, 76140, 13395, 129435, 63410, 25338, 151308, 1663, 157078, 118133, 358866, 33634, 9556, 7335, 2985, 76590, 137759, 0, 128261, 16054, 98521, 232109, 83180, 35466, 29649, 1358, 18168, 332, 22761, 22838, 61651, 179222, 267510, 30195, 64155, 149720, 3243, 26232, 28375, 21759, 115533, 153633, 77282, 88736, 12792, 0, 27130, 4064, 1666, 35880, 186807, 14739, 109346, 22589, 1555, 156267, 350437, 138850, 11800, 8450, 50600, 63050, 5780, 124730, 222556, 26825, 28385, 23230, 620319, 135012, 45157, 9195, 257580, 252474, 111047, 64006, 58830, 21944, 146030, 2975, 123201, 27308, 27562, 25225, 115443, 3376, 1771, 3600, 101215, 10090, 194565, 25885, 284218, 358446, 72378, 72022, 50433, 43717, 191390, 52440, 69270, 5120, 11700, 3630, 50090, 72970, 42882, 42638, 11954, 154386, 3222, 3618, 1850, 48499, 34401, 11312, 14231, 42933, 59648, 19426, 17296, 57114, 0, 0, 8700, 3247, 2791, 0, 5605, 0, 7629, 6794, 0, 26568, 3779, 3091, 0, 5557, 3118, 3125, 0, 5302, 0, 7641, 13723, 2758, 2982, 4337, 1986, 2951, 1610, 94740, 327725, 93710, 69720, 22954, 89520, 3150, 23131, 5505, 3320, 25609, 9593, 3094, 35840, 12034, 7729, 224942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 139975, 58715, 0, 0, 0, 0, 622940, 54759, 34876, 255485, 75275, 25271, 0, 134162, 28216, 50270, 338183, 10764, 129968, 1520324, 362076, 136880, 744270, 0, 22410, 9390, 14830, 37180, 22070, 0, 52480, 7480, 0, 22040, 49260, 49020, 694834, 153530, 340886, 0, 0, 95222, 309968, 0, 704100, 768990, 29580, 71814, 9356, 336573, 3670, 896756, 128573, 37656, 12087, 75821, 638060, 109332, 137288, 37596, 46452, 252496, 6180, 11212, 415308, 134412, 588748, 266112, 72936, 326480, 638892, 141124, 64036]	[93470, 160760, 170255, 376200, 376200, 496520, 498713, 729591, 1626512, 1695460, 1704630, 1780770, 1794165, 1923600, 1987010, 2012348, 2163656, 2165319, 2322397, 2440530, 2799396, 2833030, 2842586, 2849921, 2852906, 2929496, 3067255, 3067255, 3195516, 3211570, 3310091, 3542200, 3625380, 3660846, 3690495, 3691853, 3710021, 3710353, 3733114, 3755952, 3817603, 3996825, 4264335, 4294530, 4358685, 4508405, 4511648, 4537880, 4566255, 4588014, 4703547, 4857180, 4934462, 5023198, 5035990, 5035990, 5063120, 5067184, 5068850, 5104730, 5291537, 5306276, 5415622, 5438211, 5439766, 5596033, 5946470, 6085320, 6097120, 6105570, 6156170, 6219220, 6225000, 6349730, 6572286, 6599111, 6627496, 6650726, 7271045, 7406057, 7451214, 7460409, 7717989, 7970463, 8081510, 8145516, 8204346, 8226290, 8372320, 8375295, 8498496, 8525804, 8553366, 8578591, 8694034, 8697410, 8699181, 8702781, 8803996, 8814086, 9008651, 9034536, 9318754, 9677200, 9749578, 9821600, 9872033, 9915750, 10107140, 10159580, 10228850, 10233970, 10245670, 10249300, 10299390, 10372360, 10415242, 10457880, 10469834, 10624220, 10627442, 10631060, 10632910, 10681409, 10715810, 10727122, 10741353, 10784286, 10843934, 10863360, 10880656, 10937770, 10937770, 10937770, 10946470, 10949717, 10952508, 10952508, 10958113, 10958113, 10965742, 10972536, 10972536, 10999104, 11002883, 11005974, 11005974, 11011531, 11014649, 11017774, 11017774, 11023076, 11023076, 11030717, 11044440, 11047198, 11050180, 11054517, 11056503, 11059454, 11061064, 11155804, 11483529, 11577239, 11646959, 11669913, 11759433, 11762583, 11785714, 11791219, 11794539, 11820148, 11829741, 11832835, 11868675, 11880709, 11888438, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12253355, 12312070, 12312070, 12312070, 12312070, 12312070, 12935010, 12989769, 13024645, 13280130, 13355405, 13380676, 13380676, 13514838, 13543054, 13593324, 13931507, 13942271, 14072239, 15592563, 15954639, 16091519, 16835789, 16835789, 16858199, 16867589, 16882419, 16919599, 16941669, 16941669, 16994149, 17001629, 17001629, 17023669, 17072929, 17121949, 17816783, 17970313, 18311199, 18311199, 18311199, 18406421, 18716389, 18716389, 19420489, 20189479, 20219059, 20290873, 20300229, 20636802, 20640472, 21537228, 21665801, 21703457, 21715544, 21791365, 22429425, 22538757, 22676045, 22713641, 22760093, 23012589, 23018769, 23029981, 23445289, 23579701, 24168449, 24434561, 24507497, 24833977, 25472869, 25613993, 25678029]	ADP	B2
months	0.32388517931867555	4	[557960, 1623214, 10771583]	[2773460, 3331420, 4954634, 15726217]	NOUN	B2
got	0.24583662544797524	87	[4335, 1506495, 60600, 9170, 76140, 13395, 164365, 111340, 184510, 623320, 2756, 41405, 246785, 339760, 186602, 307442, 202985, 178035, 3384, 771666, 218360, 184470, 371897, 411708, 212561, 161622, 648060, 70737, 0, 8705, 27151, 115842, 3421, 103583, 494201, 11092, 178505, 257157, 36335, 807012, 167259, 1289572, 65113, 53620, 98470, 0, 790776, 22291, 26910, 35894, 54286, 28250, 198690, 981538, 470270, 230235, 152624, 1952893, 842039, 0, 131260, 102582, 965132, 170556, 2936042, 5668, 5814, 5678, 691624, 258832, 90548, 17644, 3724, 330268, 804920, 322332, 352944, 395316, 39188, 506952, 2224, 0, 278651, 171957, 82468, 160320]	[124030, 128365, 1634860, 1695460, 1704630, 1780770, 1794165, 1958530, 2069870, 2254380, 2877700, 2880456, 2921861, 3168646, 3508406, 3695008, 4002450, 4205435, 4383470, 4386854, 5158520, 5376880, 5561350, 5933247, 6344955, 6557516, 6719138, 7367198, 7437935, 7437935, 7446640, 7473791, 7589633, 7593054, 7696637, 8190838, 8201930, 8380435, 8637592, 8673927, 9480939, 9648198, 10937770, 11002883, 11056503, 11154973, 11154973, 11945749, 11968040, 11994950, 12030844, 12085130, 12113380, 12312070, 13293608, 13763878, 13994113, 14146737, 16099630, 16941669, 16941669, 17072929, 17175511, 18140643, 18311199, 21247241, 21252909, 21258723, 21264401, 21956025, 22214857, 22305405, 22323049, 22326773, 22657041, 23461961, 23784293, 24137237, 24532553, 24571741, 25078693, 25080917, 25080917, 25359568, 25531525, 25613993, 25774313]	VERB	B2
me	0.3629491225550797	260	[4605, 2960, 48485, 219900, 59900, 559635, 2270, 2198, 491652, 94955, 451195, 81076, 2066, 29353, 15625, 192020, 44505, 260315, 2600, 7450, 48451, 92966, 13073, 42546, 3941, 23134, 1845, 17127, 2266, 28257, 235555, 68755, 106259, 101500, 74715, 76063, 18500, 5030, 17731, 128188, 314668, 69190, 2535, 36695, 181965, 27402, 77213, 60091, 0, 176199, 62752, 12768, 7253, 133165, 4021, 35901, 242245, 135159, 8996, 75810, 21390, 13224, 116803, 408573, 20250, 379771, 2380, 3035, 76210, 1645, 531199, 161968, 5004, 29416, 138438, 7801, 3138, 48530, 134291, 254822, 203600, 71805, 184707, 187473, 92639, 87763, 122112, 24163, 170086, 294693, 38211, 24533, 0, 108741, 25861, 352428, 210987, 24120, 13130, 13850, 0, 18980, 0, 29250, 129690, 27510, 17220, 28250, 137210, 190670, 224870, 0, 0, 8700, 3247, 2791, 0, 5605, 0, 7629, 6794, 17812, 8756, 3779, 3091, 0, 5557, 3118, 3125, 0, 5302, 0, 5461, 15903, 2758, 2982, 4337, 1986, 2951, 104926, 10309, 28061, 4707, 10711, 20712, 49077, 9955, 160722, 455, 146672, 41947, 43139, 46395, 17803, 32290, 38683, 62420, 224942, 0, 0, 0, 0, 0, 0, 198690, 0, 0, 0, 0, 0, 0, 0, 399345, 114165, 109430, 0, 54759, 0, 34876, 0, 0, 83395, 15400, 55620, 335778, 28216, 6500, 26189, 0, 17581, 6663, 25027, 309675, 85648, 4028, 122372, 2009524, 778358, 7050, 22330, 108930, 113190, 204298, 498698, 55590, 31271, 158867, 6785, 169571, 0, 149832, 28375, 117725, 109258, 839620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 557530, 24503, 35347, 16090, 17650, 11930, 18180, 53634, 9356, 37302, 16378, 12775, 479359, 107306, 671145, 0, 74659, 4304, 12087, 73054, 2767, 269804, 338772, 257100, 40416, 145540, 94200, 379300, 1258064, 259416, 368429, 0, 43291, 255212, 60124]	[182635, 187240, 190200, 238685, 458585, 518485, 1078120, 1080390, 1082588, 1574240, 1669195, 2120390, 2201466, 2203532, 2232885, 2248510, 2440530, 2485035, 2745350, 2747950, 2755400, 2803851, 2896817, 2909890, 2952436, 2956377, 2979511, 2981356, 2998483, 3000749, 3029006, 3264561, 3333316, 3439575, 3541075, 3615790, 3691853, 3710353, 3715383, 3733114, 3861302, 4175970, 4245160, 4247695, 4284390, 4466355, 4493757, 4570970, 4631061, 4631061, 4807260, 4870012, 4882780, 4890033, 5023198, 5027219, 5063120, 5305365, 5440524, 5449520, 5525330, 5546720, 5559944, 5676747, 6085320, 6105570, 6485341, 6487721, 6490756, 6566966, 6568611, 7099810, 7261778, 7266782, 7296198, 7434636, 7442437, 7445575, 7494105, 7628396, 7883218, 8086818, 8158623, 8343330, 8530803, 8623442, 8711205, 8833317, 8857480, 9027566, 9322259, 9360470, 9385003, 9385003, 9493744, 9519605, 9872033, 10083020, 10107140, 10120270, 10134120, 10134120, 10153100, 10153100, 10182350, 10312040, 10339550, 10356770, 10385020, 10522230, 10712900, 10937770, 10937770, 10937770, 10946470, 10949717, 10952508, 10952508, 10958113, 10958113, 10965742, 10972536, 10990348, 10999104, 11002883, 11005974, 11005974, 11011531, 11014649, 11017774, 11017774, 11023076, 11023076, 11028537, 11044440, 11047198, 11050180, 11054517, 11056503, 11059454, 11164380, 11174689, 11202750, 11207457, 11218168, 11238880, 11287957, 11297912, 11458634, 11459089, 11605761, 11647708, 11690847, 11737242, 11755045, 11787335, 11826018, 11888438, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12113380, 12312070, 12312070, 12312070, 12312070, 12312070, 12312070, 12312070, 12312070, 12711415, 12825580, 12935010, 12935010, 12989769, 12989769, 13024645, 13024645, 13024645, 13108040, 13123440, 13179060, 13514838, 13543054, 13549554, 13575743, 13575743, 13593324, 13599987, 13625014, 13934689, 14020337, 14024365, 14146737, 16156261, 16934619, 16941669, 16963999, 17072929, 17186119, 17390417, 17889115, 17944705, 17975976, 18134843, 18141628, 18311199, 18311199, 18461031, 18489406, 18607131, 18716389, 19556009, 19556009, 19556009, 19556009, 19556009, 19556009, 19556009, 19556009, 19556009, 19556009, 20113539, 20138042, 20173389, 20189479, 20207129, 20219059, 20237239, 20290873, 20300229, 20337531, 20353909, 20366684, 20846043, 20953349, 21624494, 21624494, 21699153, 21703457, 21715544, 21788598, 21791365, 22061169, 22399941, 22657041, 22697457, 22842997, 22937197, 23316497, 24574561, 24833977, 25202406, 25202406, 25245697, 25500909, 25561033]	PRON	B2
Daddy	0.35553404850149883	18	[1596126, 1609, 1086691, 39305, 0, 253995, 2388373, 1027662, 13290, 2222078, 178777, 7315509, 16128, 10778, 7000346, 164396, 598352]	[217790, 1813916, 1815525, 2902216, 2941521, 2941521, 3195516, 5583889, 6611551, 6624841, 8846919, 9025696, 16341205, 16357333, 16368111, 23368457, 23532853, 24131205]	NOUN	B2
ring	0.6633332303796867	4	[31786, 38522, 5111928]	[11759433, 11791219, 11829741, 16941669]	NOUN	B2
making	0.14703111640523028	12	[2764176, 1439, 1861195, 12305, 7074523, 1767042, 4997024, 0, 5958486, 3170, 123496]	[238685, 3002861, 3004300, 4865495, 4877800, 11952323, 13719365, 18716389, 18716389, 24674875, 24678045, 24801541]	VERB	B2
yep	-0.23408634816556687	3	[692610, 205960]	[4461740, 5154350, 5360310]	INTJ	B2
at	0.2853896885035389	97	[403810, 71125, 21555, 15191, 104747, 19652, 4190, 51122, 306558, 66230, 232990, 23430, 5552, 86963, 293301, 140787, 316327, 22131, 208959, 390821, 629522, 202229, 23239, 44152, 11258, 115019, 125780, 18659, 225867, 5704, 14387, 8883, 14967, 0, 0, 44133, 32750, 68145, 26053, 73570, 4206, 380817, 0, 13569, 275830, 39200, 26630, 51080, 425450, 546865, 41093, 856302, 233067, 951, 105091, 232267, 714878, 328649, 815287, 9890, 193030, 242724, 735797, 54324, 19763, 0, 0, 12420, 77824, 134698, 22675, 176015, 622940, 54759, 34876, 896974, 20652, 78066, 1573, 1932729, 88026, 815534, 105800, 1347200, 2742429, 123293, 195509, 252064, 1058739, 366496, 592288, 1118180, 0, 2220, 187400, 559212]	[1071920, 1475730, 1546855, 1568410, 1583601, 1688348, 1708000, 1712190, 1763312, 2069870, 2136100, 2369090, 2392520, 2398072, 2485035, 2778336, 2919123, 3235450, 3257581, 3466540, 3857361, 4486883, 4689112, 4712351, 4756503, 4767761, 4882780, 5008560, 5027219, 5253086, 5258790, 5273177, 5282060, 5297027, 5297027, 5297027, 5341160, 5373910, 5442055, 5468108, 5541678, 5545884, 5926701, 5926701, 5940270, 6216100, 6255300, 6281930, 6333010, 6758460, 7305325, 7346418, 8202720, 8435787, 8436738, 8541829, 8774096, 9488974, 9817623, 10632910, 10642800, 10835830, 11078554, 11814351, 11868675, 11888438, 11888438, 11888438, 11900858, 11978682, 12113380, 12136055, 12312070, 12935010, 12989769, 13024645, 13921619, 13942271, 14020337, 14021910, 15954639, 16042665, 16858199, 16963999, 18311199, 21053628, 21176921, 21372430, 21624494, 22683233, 23049729, 23642017, 24760197, 24760197, 24762417, 24949817, 25509029]	ADP	B2
remember	0.34913704855958894	35	[246160, 767030, 919638, 213864, 576958, 273271, 43904, 141128, 701195, 8114, 1919669, 2590, 60682, 21906, 924970, 894481, 4580, 6720, 6455, 854135, 17160, 55782, 13361, 29445, 13572, 67810, 48420, 32840, 3485109, 1618616, 12765, 22439, 25112, 202962]	[1715430, 1961590, 2728620, 3648258, 3862122, 4439080, 4712351, 4756255, 4897383, 5598578, 5606692, 7526361, 7528951, 7589633, 7611539, 8536509, 9430990, 9435570, 9442290, 9448745, 10302880, 10320040, 10375822, 10389183, 10418628, 10432200, 10500010, 10548430, 10581270, 14066379, 15684995, 15697760, 15720199, 15745311, 15948273]	VERB	B2
ever	0.4761616462375564	28	[966382, 5133505, 599630, 0, 213892, 2162625, 68310, 54919, 3642213, 0, 0, 0, 0, 76956, 1161314, 0, 0, 0, 69237, 335953, 0, 0, 1601097, 12837, 50336, 12780, 4680]	[4231453, 5197835, 10331340, 10930970, 10930970, 11144862, 13307487, 13375797, 13430716, 17072929, 17072929, 17072929, 17072929, 17072929, 17149885, 18311199, 18311199, 18311199, 18311199, 18380436, 18716389, 18716389, 18716389, 20317486, 20330323, 20380659, 20393439, 20398119]	ADV	B2
half	0.05758356497924224	8	[2209013, 2618301, 5222124, 9191737, 1192, 2039392, 393188]	[3862122, 6071135, 8689436, 13911560, 23103297, 23104489, 25143881, 25537069]	ADJ	B2
rail	0.41008042397704697	3	[17490, 11951427]	[11061064, 11078554, 23029981]	NOUN	B2
takes	0.7479648625798327	7	[8403686, 49100, 45873, 904166, 54759, 34876]	[3532185, 11935871, 11984971, 12030844, 12935010, 12989769, 13024645]	VERB	B2
mistake	0.3575743725726862	4	[9485143, 936037, 758653]	[2335005, 11820148, 12756185, 13514838]	NOUN	B2
though	0.5518453818635133	11	[1528647, 286995, 0, 75807, 832847, 4101925, 301962, 338462, 549335, 13698712]	[1445949, 2974596, 3261591, 3261591, 3337398, 4170245, 8272170, 8574132, 8912594, 9461929, 23160641]	SCONJ	B2
know	0.33429330778120986	175	[0, 625347, 2808, 155810, 201932, 105010, 139890, 1992, 468, 40461, 181945, 48807, 90606, 16813, 233472, 0, 175097, 199579, 27250, 37490, 137641, 43025, 52905, 93725, 32585, 18340, 30805, 41547, 11215, 11942, 0, 4921, 0, 76409, 99878, 6560, 153282, 44398, 31810, 53560, 2007, 21033, 263002, 85115, 97440, 116935, 50265, 539775, 252964, 145296, 69628, 247, 8753, 30846, 938, 118388, 37349, 33223, 16983, 40559, 158366, 153715, 0, 70790, 218425, 24960, 23615, 1108785, 15376, 27011, 14613, 693861, 168039, 38459, 0, 0, 110608, 88866, 3331, 21073, 57410, 38339, 317685, 103959, 144207, 35782, 50445, 86225, 144514, 45435, 23689, 43035, 3261, 105271, 44899, 386838, 648319, 8586, 68276, 12092, 163625, 15011, 32975, 66190, 188909, 78945, 770271, 586880, 0, 70165, 545723, 0, 60905, 357524, 21496, 39350, 7740, 57922, 12464, 0, 107634, 1977930, 53136, 861990, 14513, 34507, 9942, 25702, 4450, 333766, 309538, 88342, 280959, 372531, 0, 169210, 0, 1913928, 98330, 62125, 471561, 2068, 34989, 334467, 280504, 428384, 578168, 32944, 23471, 258097, 81072, 859132, 536312, 1520, 2734, 26878, 0, 0, 0, 3536, 2276, 0, 1896, 288428, 3972, 27912, 39139, 161199, 277504, 12742, 17016, 20232, 0, 380220]	[527913, 527913, 1153260, 1156068, 1311878, 1513810, 1618820, 1758710, 1760702, 1761170, 1801631, 1983576, 2032383, 2122989, 2139802, 2373274, 2373274, 2548371, 2747950, 2775200, 2812690, 2950331, 2993356, 3046261, 3139986, 3172571, 3190911, 3221716, 3263263, 3274478, 3286420, 3286420, 3291341, 3291341, 3367750, 3467628, 3474188, 3627470, 3671868, 3703678, 3757238, 3759245, 3780278, 4043280, 4128395, 4225835, 4342770, 4393035, 4932810, 5185774, 5331070, 5400698, 5400945, 5409698, 5440544, 5441482, 5559870, 5597219, 5630442, 5647425, 5687984, 5846350, 6000065, 6000065, 6070855, 6289280, 6314240, 6337855, 7446640, 7462016, 7489027, 7503640, 8197501, 8365540, 8403999, 8403999, 8403999, 8514607, 8603473, 8606804, 8627877, 8685287, 8723626, 9041311, 9145270, 9289477, 9325259, 9375704, 9461929, 9606443, 9651878, 9675567, 9718602, 9721863, 9827134, 9872033, 10258871, 10907190, 10915776, 10984052, 10996144, 11159769, 11174780, 11207755, 11273945, 11462854, 11541799, 12312070, 12898950, 12898950, 12969115, 13514838, 13514838, 13575743, 13933267, 13954763, 13994113, 14001853, 14059775, 14072239, 14072239, 14179873, 16157803, 16210939, 17072929, 17087442, 17121949, 17131891, 17157593, 17162043, 17495809, 17805347, 17893689, 18174648, 18547179, 18547179, 18716389, 18716389, 20630317, 20728647, 20790772, 21262333, 21264401, 21299390, 21633857, 21914361, 22342745, 22920913, 22953857, 22977328, 23235425, 23316497, 24175629, 24711941, 24713461, 24716195, 24743073, 24743073, 24743073, 24743073, 24746609, 24748885, 24748885, 24750781, 25039209, 25043181, 25071093, 25110232, 25271431, 25548935, 25561677, 25578693, 25598925, 25598925, 25979145]	VERB	B2
smart	0.4075475464811513	3	[4920, 2082663]	[6035050, 6039970, 8122633]	ADJ	B2
hashbrowns	-0.42435435204411975	3	[131116, 55255]	[2912140, 3043256, 3098511]	NOUN	B2
dancing	0.19216122040017605	3	[528504, 6203400]	[3782786, 4311290, 10514690]	VERB	B2
